,name,product,location,"Sulfur","Silver","Cadmium","Manganese","Potassium","Vanadium","Cerium","Dysprosium","Gadolinium","Iridium","Lanthanum","Lithium","Neodymium","Scandium","Selenium","Tellurium","Yttrium","Cobalt","Gallium","Strontium","Zirconium","Platinum","Nickel"
4214,nutrient supply from potassium nitrate,"inorganic nitrogen fertiliser, as N",RER,0.004944183325101646,8.845085437436488e-06,3.66238916056621e-07,0.0021283249054869706,3.7751374274106517,1.4244964395174903e-08,1.1929117580194943e-05,3.151655905787314e-09,1.6586065789312462e-07,0.0,5.729964355695817e-06,1.2398867707460706e-09,4.355290284664413e-06,2.0263836975533297e-08,2.2900121437340748e-05,4.203313725108341e-06,1.1556071753369851e-08,3.456076173277158e-05,3.5912156547366585e-06,8.969988620075919e-07,0.0005027996157575786,3.1135396464918095e-08,0.005673083185929832
4215,methyl iodide,methyl iodide,RER,0.0005226061701717999,1.2094170367300325e-06,5.190965091472828e-08,0.0003973021676331412,0.000463537475685397,2.019040292750952e-09,2.2794557869773318e-05,6.988243924100853e-08,2.9369128521946315e-07,0.0,1.5864068567221538e-05,2.8137762904035593e-10,7.137224285190071e-06,2.790761356043876e-09,3.3881715071712884e-06,6.224958521260506e-07,2.562356127454972e-07,3.378689951447297e-06,5.180628093299273e-07,1.3428664382853228e-07,2.27454946982735e-05,4.388665590868686e-09,0.0008177138606184163
4216,"land already in use, perennial cropland to perennial crop","land tenure, arable land, measured as carbon net primary productivity, perennial crop",AR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4217,"wood preservation, vacuum pressure method, inorganic salt, containing Cr, outdoor use, ground contact","wood preservation, vacuum pressure method, inorganic salt, containing Cr, outdoor use, ground contact",RoW,0.015567064307590946,2.132198270348726e-05,1.0984364351184983e-06,0.0006518671824366758,9.872427938183768e-05,4.272399088421659e-08,3.3997132781923658e-06,3.599923372547052e-09,4.6285855438169884e-08,0.0,1.8409397876470451e-06,5.436151399347984e-10,1.1910925078084857e-06,4.254959907816853e-09,0.00013000516665666922,2.383948591245035e-05,1.3199719145605186e-08,0.00010048765908055103,1.24842482198441e-06,1.7334128067201953e-06,7.560248939449316e-05,4.22024792117682e-08,0.003437420482917536
4218,flattened bamboo production,flattened bamboo,CN,0.00039674110767783804,4.344634970141035e-07,1.6539128806070802e-08,0.0002772626406252863,0.0016392096142992985,6.432940214254737e-10,1.195134607365831e-06,5.6385371919830814e-11,1.6711363846743536e-08,0.0,5.541016436643367e-07,1.797313965262937e-10,4.4115348354318633e-07,2.1760891760857947e-09,2.857770102800496e-06,5.246347822250079e-07,2.0674636547084772e-10,2.5773683404758835e-06,4.2893147304273987e-07,2.166425894659679e-08,4.635814817488203e-06,1.2401030021920805e-09,0.00047717535777913914
4219,"laser machining, metal, with CO2-laser, 4000W power","laser machining, metal, with CO2-laser, 4000W power",RoW,0.008770405288398583,1.0596381904306368e-05,3.974165085070419e-07,0.005207450373856133,0.00021214479049694041,1.545762586956175e-08,1.772065155639826e-05,1.6479940113676378e-09,2.474893601771464e-07,0.0,8.27833875802842e-06,6.911260254074549e-09,6.526060123356473e-06,3.1808753089719246e-08,5.985004436527094e-05,1.098430460986514e-05,6.042644759931681e-09,5.392626575830386e-05,3.7012489113249133e-06,4.3640413178660447e-07,0.0002252172741766059,2.572754153044199e-08,0.012297982288679872
4220,"heat and power co-generation unit construction, 200kW electrical, diesel SCR, components for electricity only","heat and power co-generation unit, 200kW electrical, diesel SCR, components for electricity only",RoW,56.30290395696908,0.0673773922935293,0.0023206071735719256,10.120575806978273,0.29191844256302807,9.026066299702168e-05,0.07467600704040513,3.5517984092389248e-06,0.0010441714721633123,0.0,0.034624328947173,1.5978109251331823e-05,0.027564213289852632,0.00013595320848008112,0.4847082698035803,0.08889260961350944,1.3023260945141407e-05,0.3624317017138149,0.0034381267995537397,0.002180674293729979,0.33308618077029056,0.0009754281550915652,14.556971029616975
4221,"transport, natural gas, offshore pipeline, long distance","transport, natural gas, offshore pipeline, long distance",NO,1.1723810489108383e-06,1.6260310310631234e-09,1.252600541672661e-10,1.5128118051842446e-05,9.592051668951626e-08,4.87202468090026e-12,6.338865805165246e-08,2.7237218923963796e-12,8.864499503865352e-10,0.0,2.9368414896795542e-08,2.332672834020063e-12,2.3403260332038746e-08,1.1556760267670989e-10,1.876953235217515e-09,3.6386365460346473e-10,9.986980357601991e-12,7.766938473714848e-09,8.672290432561146e-10,2.397691058017036e-10,8.804432286693873e-08,4.062076041741091e-12,6.080178627320408e-06
4222,"photovoltaic slanted-roof installation, 1.3 MWp, multi-Si, panel, mounted, on roof","photovoltaic slanted-roof installation, 1.3 MWp, multi-Si, panel, mounted, on roof",CH,1315.7601290294124,12.49175374100029,0.15369425075857504,522.5571096426617,329.37299484006144,0.005977980570170269,2.184296595506439,0.0021732576012247484,0.029789232724264657,0.0,1.172043374083073,0.0008256888627892169,0.767862036528965,0.002812372829999002,10.383826106599797,1.9047542853623658,0.007968611272930944,7.944568076983889,6.067442598625156,0.3878521339229548,62.37683585345339,0.0037883070692928556,521.6307101919566
4223,"bamboo forestry, sustainable forest management",bamboo culm,CN,1.2719944400302572e-05,1.785210963134557e-08,9.949393842205323e-10,4.540582593359441e-06,0.0008549398357760641,3.869844362231977e-11,2.1574180475432866e-08,6.307491124687837e-12,2.9974302599721144e-10,0.0,1.0409585127033067e-08,4.4185134668499473e-11,7.865402731052649e-09,3.630590837829897e-11,4.419350365113813e-08,8.112479602496258e-09,2.312746765466006e-11,9.324519681924478e-08,6.6806563043244655e-09,2.6644858814419785e-09,6.72991653049367e-07,1.0386499156268815e-10,1.2645786586975291e-05
4224,"furnace production, pellet, 15kW","furnace, pellet, 15kW",RoW,2.3077116538641103,0.0023662380496802297,0.0002003351468845735,9.894188916694453,0.027967221164161317,7.792091283133609e-06,0.02366877321467661,6.163221626294738e-07,0.0003311385212109557,0.0,0.01093507085720593,6.67824504205193e-07,0.008746009089448671,4.337738090485174e-05,0.010429173138981925,0.0019359607316054093,2.2598479499419033e-06,0.01506196447486414,0.0007854756087264728,0.00024134936389859832,0.3903954304138262,6.442781333512411e-06,7.416885911086343
4225,"glass cullet, for Saint-Gobain ISOVER SA, Recycled Content cut-off","glass cullet, for Saint-Gobain ISOVER SA",GLO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4226,"magnesium chloride, from titanium sponge production, Recycled Content cut-off","magnesium chloride, from titanium sponge production",GLO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4227,ethanol fermentation plant construction,ethanol fermentation plant,RoW,21893.281353360206,32.57931322407595,6.028220707265295,7639.764641893121,281.5640576311652,0.2344693156950825,32.19565841936175,0.001312472470908574,0.45026156100434755,0.0,14.911017734024844,0.0012713985997036042,11.888038510577285,0.05873771234278237,56.46555093390325,10.362771290422074,0.004812399100942733,157.79159576559013,2.178964807307097,19.808999239688816,71.086507614128,0.11877584313636076,26801.052623814678
4228,"phosphoric acid factory construction, fertiliser grade","phosphoric acid factory, fertiliser grade",RoW,3194.63670399295,7.874947789235272,1.7471915974248182,5807.292866699977,87.17562045324755,0.06795750148564078,19.750947274075404,0.0017442159334255087,0.275878481068741,0.0,9.219680525112777,0.001266368455032392,7.275483973794703,0.03550525077804551,2.2980930085655285,0.4316368325580787,0.00639545847726766,19.4882571466109,6.782776532782414,5.82259263239312,107.66582144244943,0.0035827136607638277,19815.667258873804
4229,"treatment of hazardous waste, hazardous waste incineration","hazardous waste, for incineration",Europe without Switzerland,-7.272370721387335e-05,-1.5077311804227806e-07,-7.75093986466592e-09,-8.608704734761482e-05,-2.3458182551986164e-06,-3.0147495993255383e-10,-7.915478277169874e-06,-2.4599124760650857e-08,-1.0186426298480674e-07,0.0,-5.5344162955530645e-06,-2.13863859708814e-10,-2.4722573049548676e-06,-7.821703621846953e-10,-4.3582016093581263e-07,-8.008682216281741e-08,-9.019679156173046e-08,-4.7191215554804824e-07,-6.533918864358142e-08,-2.061214341785253e-08,-1.548120976637102e-05,-1.8179382521175827e-09,-0.00011674099945395601
4230,potassium nitrate production,potassium nitrate,RNA,0.0007377800094749571,1.3139651792616057e-06,5.445519831428439e-08,0.00029141572355281353,0.15525610269014892,2.118050063247274e-09,1.7426107381876593e-06,4.214033092511492e-10,2.424318841876519e-08,0.0,8.340346620297399e-07,2.530788382464633e-10,6.369462705014215e-07,2.9820885486246037e-09,3.5308490047979864e-06,6.480179011319212e-07,1.5451454804764293e-09,5.136133008167559e-06,5.461456908871818e-07,1.3818740602236486e-07,9.201440264513923e-05,4.175611136414918e-09,0.0008587905821860937
4231,sodium chloride electrolysis,sodium,RoW,0.0005447734687695989,1.3691731824867008e-06,5.94912550702212e-08,0.0002877396937461406,1.2421665006778053e-05,2.3139288934006862e-09,0.0001095051780918308,3.5628018604494886e-07,1.4034103804656768e-06,0.0,7.779384352191825e-05,2.135339640481225e-10,3.3905660589843075e-05,1.8364509330802566e-09,3.758780677301959e-06,6.898114280198848e-07,1.3063606933565233e-06,3.4834762753544225e-06,5.673665598332086e-07,1.8721671483705336e-07,1.927368437654284e-05,2.821055109592744e-09,0.0008406956186569503
4232,"heat and power co-generation, biogas, gas engine","heat, central or small-scale, other than natural gas",TW,4.466298825075452e-07,5.301355093284447e-10,2.8744875908510425e-11,8.677100800041154e-07,2.44285202494275e-08,1.1180399497534755e-12,3.846924127139245e-09,2.5462125386286863e-13,5.376427220739233e-11,0.0,1.7891821753964638e-09,4.598821912628258e-13,1.4186370408240553e-09,6.963297255568285e-12,2.6024599414238465e-09,4.784920684576773e-10,9.33611271786428e-13,2.886409221547016e-09,2.8593519718389537e-10,3.242786646708269e-11,1.6814244207086796e-08,2.805052036317563e-10,1.1472976504478053e-06
4233,"flexible duct production, aluminium/PET, DN of 125","flexible duct, aluminium/PET, DN of 125",RER,0.0008113752633918151,4.0862965182849344e-07,2.6099484999438252e-08,0.0005962622808845033,1.0541326684094e-05,1.0151467198856311e-09,1.7197716493776327e-06,9.165484236842007e-10,2.374324075792694e-08,0.0,8.616379902539001e-07,6.394833870541976e-10,6.193077115929033e-07,2.6613102094854507e-09,1.6644835224998725e-06,3.06399480108416e-07,3.3606775822863433e-09,5.161018703470894e-06,1.1469439193554158e-05,6.31655005440132e-08,9.979941015925295e-06,9.591970715645657e-10,0.0005204358125903094
4234,propionic acid production,propionic acid,RER,0.00026890151093145035,5.774118027801808e-07,2.3034210737901114e-08,0.00014040971116412038,4.058044340292208e-06,8.959220249251845e-10,5.352953015068526e-07,1.1107179880812024e-10,7.45371154045536e-09,0.0,2.5478458075335333e-07,4.090989673433606e-11,1.9599817115720555e-07,9.263765500216294e-10,1.641060189517175e-06,3.0119046762085965e-07,4.072632657689442e-10,1.5283105428808238e-06,2.4410748461220933e-07,5.686723491159608e-08,9.218272215464527e-06,1.5292328164888055e-09,0.000375763044232794
4235,"electricity, high voltage, production mix","electricity, high voltage",GH,5.420079960883854e-06,5.3412249689422675e-09,3.007600259346571e-10,1.6171479377630614e-05,6.001758237113881e-08,1.1698144930728883e-11,6.067284726797907e-08,2.341886630645463e-12,8.485675641577796e-10,0.0,2.8089753760907818e-08,1.6139381408163236e-12,2.240549588459961e-08,1.1076542597089188e-10,3.404832699533076e-08,6.269342301842624e-09,8.58691771900579e-12,3.510747638555245e-08,5.3489099328307214e-09,3.4750353750301784e-10,2.69579410199257e-07,1.9345040854321442e-11,1.082127882187934e-05
4236,"uranium production, centrifuge, enriched 3.9%","uranium, enriched 3.9%, per separative work unit",GB,0.09623244447363401,0.0001572192793813674,1.3622307789707877e-05,0.09202616329130377,0.0019453528354596498,5.298434477444579e-07,0.00034270087157130415,1.2758407862395182e-07,4.7513801489728355e-06,0.0,0.0001674620309839075,2.0866317462158962e-08,0.00012443182636713863,5.6129975465644e-07,0.00039743462147311673,7.304474073830669e-05,4.6780829228651525e-07,0.0006463837776493855,8.671613530562964e-05,3.402589001695214e-05,0.004157286903556249,4.1907309830256665e-07,0.18537088555238515
4237,"electricity production, natural gas, combined cycle power plant","electricity, high voltage",PE,3.000721278750543e-06,1.937319869257155e-09,1.0987939214087889e-10,1.0420975646584165e-05,3.3967699324050933e-08,4.273789525017126e-12,4.4548757752052777e-08,2.027190590764006e-12,6.229448425915871e-10,0.0,2.0648452182485452e-08,1.3973248400771562e-12,1.6445422604648317e-08,8.115589538558786e-11,1.1281215089257279e-08,2.0829446482117725e-09,7.433032229649093e-12,2.0064057068273822e-08,1.8607917717250622e-09,1.8263223026297773e-10,3.574421963569182e-07,1.2179299895610337e-11,8.312725598200118e-06
4238,"treatment of precious metal from electronics scrap, in anode slime, precious metal extraction",silver,SE,0.0009487887449255046,2.6736606478302206e-06,2.3910693585378753e-07,0.0008783681859249592,5.732393953529622e-05,9.300130749967793e-09,4.431792091733499e-06,1.339028084510405e-09,6.155777267308995e-08,0.0,2.141683909235057e-06,1.5170837874072254e-09,1.6149155751543921e-06,7.433617271614604e-09,3.797338624605264e-06,6.97822902678923e-07,4.909769684979694e-09,6.322403862890823e-06,5.014554158782382e-07,5.816568819559214e-07,6.82744643219044e-05,6.7579669138535715e-09,0.0010581282201389199
4239,"electricity production, hard coal","electricity, high voltage",CA-PE,8.181064721025795e-06,1.0614124264939222e-08,1.2107794396872728e-09,3.243512116079249e-05,3.819040677361461e-06,4.7093602900554946e-11,1.2132819363183573e-07,1.3335865578573454e-11,1.6937413348824924e-09,0.0,5.683737416654746e-08,1.5226161807545422e-11,4.464396534168793e-08,2.166305383903918e-10,3.441499534005943e-08,6.3690138831264445e-09,4.8898174204399664e-11,5.4721310499729895e-08,3.113387185352279e-08,1.6479688377667886e-09,4.020334733435574e-06,1.0873746243898629e-10,2.0314558822785445e-05
4240,"fibre production, cotton, organic, ginning","cottonseed, organic",IN,4.585106924787557e-07,2.341763855544781e-09,1.2629648972486455e-10,1.4903942286482976e-06,2.1172970776467855e-07,4.912337190601153e-12,9.08523680671031e-09,3.6072169912712383e-12,1.258805299110453e-10,0.0,4.456841825562164e-09,5.4494309218504674e-11,3.2946008025550886e-09,1.4753921278672524e-11,1.968707938425972e-09,3.636512372505213e-10,1.322646241417368e-11,2.9939898937517852e-09,8.409696760943661e-10,1.6984466746945404e-10,1.247532482726148e-07,1.674001704633032e-11,9.76595202930137e-07
4241,"packaging glass production, white","packaging glass, white",RER w/o CH+DE,9.968883284394901e-05,2.4537201023272507e-07,2.5581109506395376e-08,6.856578399379717e-05,4.399044774168528e-06,9.94984357035483e-10,2.1997825132023253e-06,7.325978341565223e-10,3.053034046344321e-08,0.0,1.068285120561556e-06,4.0104548114761384e-10,8.003252197794638e-07,3.6515486293183335e-09,6.04327187448947e-07,1.1094168511829065e-07,2.686192081573313e-09,6.688346184419747e-07,1.6035904024917277e-07,6.178913482770762e-08,0.000207516539457275,9.662055235871703e-10,9.832425047259235e-05
4242,"electricity production, hydro, reservoir, non-alpine region","electricity, high voltage",US-SERC,2.5109167046351845e-06,1.1573944845671441e-09,2.2597249280305415e-10,7.411944095746275e-06,9.581994220831945e-08,8.78926293579753e-12,1.944617460911432e-08,6.036532566467124e-13,2.72026752142501e-10,0.0,8.99170054869448e-09,6.305218288317385e-13,7.183882753044471e-09,3.558395594070592e-11,2.0705880189185005e-09,3.961226236758928e-10,2.213395293214415e-12,1.625100337586333e-08,1.8029813818073854e-09,2.0465649700776183e-10,2.96228911535977e-08,5.1786450709074285e-12,1.585239483561147e-05
4243,"electricity, high voltage, import from SE","electricity, high voltage",NO,6.6929430800077075e-06,6.380465791352041e-09,4.11613649825938e-10,1.4919268775808327e-05,1.7089147426116913e-07,1.6009827399899742e-11,5.197988777965025e-08,5.4980401449557944e-12,7.257175078723406e-10,0.0,2.4333909342246775e-08,3.749986407898189e-12,1.9130534433505402e-08,9.293085335668141e-11,2.3376396070270125e-08,4.316015996820129e-09,2.015948070390342e-11,4.123177195511213e-08,9.58557813808532e-09,8.222372216675011e-10,3.776288173662422e-07,2.606274298743389e-11,2.3339410557106457e-05
4244,"maintenance, lorry 28 metric ton","maintenance, lorry 28 metric ton",RoW,3.5340544382368324,0.14086365542010845,0.008314282595958773,14.856759298379702,0.7500854187891342,0.0003233863420692845,0.06779364773134268,7.882306240771564e-06,0.0009462424331366117,0.0,0.031791745982744306,4.439245964589462e-06,0.02493738219987295,0.00012080268595119961,0.011265702322592365,0.002086235004788754,2.8901789796691894e-05,0.01730368116020607,0.0015191375250147212,0.007566896235987148,0.20834540153487602,1.993180635312492e-05,7.72656217846794
4245,"electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted","electricity, low voltage",CN-ZJ,8.008735686586968e-05,9.120618831859928e-07,9.325071780957029e-09,3.777891619095226e-05,7.572447715607492e-06,3.6270125701228156e-10,1.5539367268377264e-07,1.1913461357552285e-10,2.132154437933124e-09,0.0,8.065040344488496e-08,8.455553245752716e-11,5.528495650244663e-08,2.2003464361851462e-10,6.379224937507646e-07,1.1704072137320722e-07,4.368269202034451e-10,4.987262158625466e-07,2.8608915442997345e-07,2.317055237655026e-08,2.307717866787964e-06,2.454645847265491e-10,3.422904564683758e-05
